-3.148956178568735383e-03,6.899076837860943900e-04,1.759534501036141277e-03,6.641368566327405035e-03,-1.822951906536123901e-03,-7.663549888626928520e-03,1.126256375548434052e-04,-1.925810425232433272e-03
-3.209529104320390895e-03,8.328785899191362219e-04,2.146868954292646767e-03,6.796088068479242718e-03,-2.526444327792137269e-03,-8.342554115640462772e-03,-3.552360085453955501e-04,-1.637850771963088878e-03
-3.267791136339180755e-03,9.305442032275652560e-04,2.429737309513688940e-03,6.854154926917932489e-03,-2.809174676352897086e-03,-8.098341709819245268e-03,1.954159083235291290e-04,-2.198311505130927639e-03
-3.296731213567377118e-03,9.858730781077582831e-04,2.584195118984860227e-03,7.089790511430283000e-03,-2.903400318469466068e-03,-8.195149873453039593e-03,5.335974540486976411e-04,-2.718642884068340950e-03
-3.096683661309944553e-03,5.063523280372937869e-04,1.267501225516539775e-03,6.485281679561845890e-03,-1.280359122444817534e-03,-7.901569635463512320e-03,8.084033908422984314e-05,-1.528646242573815893e-03
-3.154344935720065565e-03,6.405616338635779401e-04,1.625289340879927397e-03,6.685552130501638997e-03,-1.597024166021471583e-03,-8.239592116780058290e-03,-1.298843977637855374e-04,-1.920828183620607726e-03
-3.279832823836577836e-03,8.797828077545059291e-04,2.268268040555394480e-03,6.891713736268952756e-03,-2.430598840214689017e-03,-8.310830143990279723e-03,-4.982933512683356480e-05,-2.662146647045204092e-03
-3.214107503075800103e-03,7.829653667897497728e-04,2.010728963459147353e-03,6.793144059361696206e-03,-2.205461788488575787e-03,-7.794383377675529086e-03,7.853246453851063101e-05,-2.752375660052514428e-03
-3.339403604294373558e-03,1.045153557239574416e-03,2.759518580191086447e-03,7.090189215621876470e-03,-3.173726693162547303e-03,-8.297403317295002842e-03,3.478001977448514151e-04,-2.520526654946417342e-03
-3.219015679742144066e-03,7.331081940943823868e-04,1.840475660714560808e-03,6.736884514043423554e-03,-1.910346870845358114e-03,-8.089845466827718864e-03,-1.296804981700143736e-04,-1.849229133898227552e-03
-3.102842447949079492e-03,4.582705496667080795e-04,1.135767629628767292e-03,6.382844626421533933e-03,-1.009558801455724512e-03,-7.929892489700459887e-03,-3.195925612312645317e-04,-1.119297664549626483e-03
-3.109058304754383235e-03,4.114968592587249551e-04,1.028211447027015243e-03,6.575780229508974145e-03,-8.460886964701537331e-04,-8.120620799776285398e-03,-6.963226134635733212e-04,-1.145893173750878527e-03
-3.159940401289262207e-03,5.933796985928095754e-04,1.477248813020695271e-03,6.485168877606546818e-03,-1.777755581325610049e-03,-7.756809253826663607e-03,3.978974715354131756e-04,-2.361508077959955341e-03
-3.165709552166842689e-03,5.460864458935758489e-04,1.348390346891409786e-03,6.569631655353252823e-03,-1.475276760636699868e-03,-7.874016192964997454e-03,-2.059176302370029803e-04,-1.432522383139098665e-03
-3.224162842083128089e-03,6.836896698970782588e-04,1.721721746534006330e-03,6.888874198188480076e-03,-1.861681882135267189e-03,-8.273131959937863114e-03,-1.845268918442239206e-04,-1.670253886208013672e-03
-3.284421633903947171e-03,8.319206321361162287e-04,2.105787217629318236e-03,6.986950227293188195e-03,-2.161409543752438461e-03,-7.889009085628069518e-03,9.706543269988740172e-05,-2.254395838467592849e-03
-3.341100418334179856e-03,9.676136862815700726e-04,2.505549892511386989e-03,7.126124050859418413e-03,-2.751990363625859623e-03,-8.257593559604510872e-03,1.569187755477266023e-04,-2.362142492239498962e-03
-3.348295423489620806e-03,9.249459100350059448e-04,2.368079953449966045e-03,7.025854973593793906e-03,-2.538391780446348691e-03,-8.380513937175133529e-03,6.138103684465287188e-04,-2.658270935164737218e-03
-3.379668102388171894e-03,1.013899495837251429e-03,2.632950801126620558e-03,7.160852777253564998e-03,-2.953827256399117231e-03,-8.452698058623295263e-03,3.705285759369292384e-04,-2.759473416907135684e-03
